RegionName,State,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
Bayfield ,WI,219000.0,219000.0,219000.0,219000.0,204500.0,209000.0,219000.0,219450.0,219000.0,214000.0,214000.0,199900.0,199900.0,203450.0,199900.0,199900.0,199900.0,199000.0,189900.0,189950.0,184900.0,179000.0,179000.0,175000.0,172000.0,179000.0,179000.0,179900.0,176375.0,175000.0,176850.0,175000.0,174900.0,166500.0,164900.0,164900.0,174900.0,175900.0,179900.0,189000.0,188750.0,185000.0,186900.0,179000.0,179000.0,177000.0,174500.0,174000.0,169000.0,169000.0,169450.0,173500.0,174950.0,181000.0,189000.0,189000.0,189000.0,189000.0,189000.0,189000.0,189000.0,189900.0,195000.0,198000.0,195000.0,189900.0,189000.0,186250.0,185000.0,185000.0,180000.0,175000.0,174500.0,175000.0,177500.0,179900.0,199000.0,199000.0,199000.0,189900.0,189900.0,195000.0,189950.0,195000.0,194900.0,194000.0,198500.0,199000.0,200000.0,214900.0,215000.0,210000.0,207900.0,199000.0,195000.0,195000.0,189900.0,179900.0,189950.0,195000.0,199900.0,199900.0,209500.0,206450.0,210000.0,199900.0,198250.0,199000.0,187250.0,189900.0,199900.0,193500.0,225000.0,227000.0,214900.0,214950.0,219000.0
Monroe ,WI,149355.0,149700.0,144900.0,144900.0,141900.0,139900.0,139700.0,139500.0,133900.0,137500.0,136000.0,132450.0,135000.0,133000.0,139900.0,135000.0,139900.0,136000.0,139900.0,141450.0,139900.0,139900.0,139000.0,136900.0,135900.0,134900.0,134900.0,134900.0,135000.0,132000.0,136700.0,134900.0,137800.0,129900.0,129000.0,129000.0,129700.0,129900.0,129900.0,137900.0,138000.0,139000.0,139900.0,138500.0,138500.0,139900.0,139900.0,139900.0,138450.0,139800.0,139900.0,139700.0,139900.0,139900.0,139900.0,139900.0,139900.0,139900.0,138000.0,135000.0,129950.0,130000.0,134900.0,139000.0,139000.0,139000.0,139000.0,143200.0,148200.0,147700.0,140000.0,142000.0,142900.0,147900.0,149000.0,147900.0,149900.0,149000.0,149900.0,149900.0,149900.0,149000.0,145000.0,140000.0,148500.0,144900.0,145000.0,142000.0,145000.0,146900.0,147200.0,144750.0,143750.0,143000.0,140000.0,144900.0,140000.0,143450.0,148500.0,140000.0,149900.0,149900.0,149900.0,149900.0,153495.0,165000.0,165000.0,165000.0,165000.0,165000.0,177000.0,179000.0,172900.0,177500.0,169000.0,170000.0,174950.0
Manitowoc ,WI,125000.0,124400.0,127900.0,129000.0,129900.0,129900.0,129900.0,129900.0,124900.0,124900.0,119950.0,119900.0,119900.0,119900.0,119450.0,115300.0,124000.0,119900.0,122900.0,119900.0,119900.0,117000.0,118000.0,114900.0,117000.0,114950.0,119800.0,124900.0,124900.0,119900.0,119900.0,119900.0,119800.0,119900.0,119900.0,117400.0,111000.0,114500.0,110000.0,114700.0,119900.0,122900.0,119900.0,123750.0,120000.0,119900.0,117500.0,117500.0,117400.0,115900.0,117400.0,115000.0,116900.0,117900.0,119900.0,116900.0,115900.0,116900.0,116800.0,114900.0,114000.0,113400.0,114100.0,114400.0,112500.0,113800.0,113850.0,113200.0,114850.0,109900.0,109900.0,109800.0,109900.0,109800.0,112700.0,112900.0,114900.0,118000.0,119000.0,117950.0,116500.0,115000.0,114900.0,115000.0,109000.0,107400.0,107500.0,106000.0,112900.0,117200.0,119900.0,119900.0,119000.0,118500.0,114900.0,114900.0,118800.0,118000.0,119000.0,120500.0,124900.0,125000.0,126900.0,124900.0,124900.0,124900.0,124900.0,124900.0,130000.0,126250.0,126250.0,134900.0,139900.0,144900.0,145000.0,141250.0,142500.0
Trempealeau ,WI,144900.0,149900.0,149900.0,149900.0,155000.0,149000.0,145995.0,145995.0,138500.0,141900.0,143900.0,139900.0,139900.0,129900.0,137400.0,145000.0,149900.0,139900.0,138400.0,134900.0,133400.0,129700.0,134900.0,129000.0,124900.0,119900.0,121900.0,119950.0,119900.0,124950.0,125700.0,129900.0,134900.0,134900.0,134900.0,134450.0,134200.0,129250.0,129900.0,129900.0,129900.0,132400.0,144900.0,154900.0,149900.0,149900.0,154000.0,147400.0,134900.0,134900.0,144500.0,149900.0,146500.0,151450.0,155000.0,149900.0,152400.0,156950.0,154900.0,155000.0,164900.0,164900.0,164700.0,164900.0,159700.0,159250.0,154900.0,149900.0,145000.0,144950.0,144950.0,139900.0,139900.0,145900.0,145900.0,149900.0,149900.0,159900.0,159950.0,163700.0,169900.0,178900.0,169900.0,179900.0,162500.0,159900.0,157450.0,159900.0,159900.0,164900.0,168000.0,164950.0,164900.0,159900.0,159900.0,162500.0,169000.0,172450.0,165750.0,177400.0,199900.0,199900.0,215000.0,202400.0,189450.0,170000.0,169950.0,161200.0,167000.0,166500.0,182900.0,190400.0,194900.0,184875.0,192950.0,189900.0,189900.0
Lincoln ,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900.0,119900.0,119900.0,122700.0,129250.0,127000.0,124500.0,122700.0,124900.0,122900.0,124700.0,122900.0,116500.0,119250.0,122500.0,123500.0,129000.0,125000.0,129000.0,129000.0,124900.0,124750.0,124750.0,121750.0,119900.0,121200.0,119900.0,125000.0,125000.0,129900.0,125000.0,129900.0,124900.0,126450.0,119900.0,119000.0,119000.0,124900.0,125000.0,129900.0,134900.0,139900.0,142700.0,140000.0,139450.0,134200.0,129000.0,123949.5,117400.0,119900.0,122500.0,126700.0,129900.0,125750.0,129900.0,134950.0,130000.0,129450.0,127000.0,125000.0,124950.0,129900.0,137950.0,139900.0,139900.0,141000.0,139900.0,140950.0,139900.0,139900.0,139900.0,139500.0,139900.0,145000.0,149950.0,149900.0,151450.0,159900.0,162900.0,159950.0
La Crosse ,WI,164900.0,164900.0,161000.0,159900.0,164900.0,165950.0,169900.0,168000.0,164900.0,159900.0,159900.0,154900.0,154500.0,154900.0,158000.0,159900.0,164900.0,169900.0,169900.0,169900.0,172900.0,169900.0,169900.0,155750.0,155000.0,149900.0,159900.0,162000.0,164950.0,169700.0,168950.0,168000.0,164900.0,164000.0,154900.0,158500.0,166200.0,166950.0,169900.0,169900.0,174900.0,174900.0,174500.0,169900.0,169900.0,169900.0,169900.0,164900.0,164900.0,163000.0,164900.0,169900.0,171950.0,174900.0,169900.0,169900.0,164900.0,165000.0,164000.0,162450.0,159900.0,169900.0,184900.0,174450.0,187100.0,185900.0,189900.0,189900.0,183500.0,187500.0,187500.0,199900.0,194900.0,189900.0,192000.0,194900.0,199900.0,209000.0,209900.0,204900.0,200000.0,197000.0,197000.0,194900.0,199400.0,209000.0,194500.0,209250.0,214900.0,219900.0,224675.0,219900.0,219900.0,219900.0,220375.0,225000.0,219900.0,224900.0,224500.0,231000.0,229500.0,229900.0,229900.0,229900.0,229000.0,225000.0,219900.0,219500.0,219900.0,219900.0,224900.0,229900.0,228900.0,230000.0,231750.0,235000.0,232500.0
Rock ,WI,127500.0,129900.0,129900.0,129900.0,129900.0,129000.0,124900.0,124900.0,124900.0,119900.0,120000.0,114900.0,114900.0,114900.0,117000.0,115000.0,119500.0,119900.0,119000.0,119900.0,119900.0,116950.0,112900.0,109900.0,109900.0,109900.0,112900.0,119900.0,119900.0,119900.0,119900.0,118900.0,115700.0,114450.0,112000.0,109900.0,110000.0,108450.0,112450.0,115900.0,119900.0,118500.0,119900.0,119000.0,119900.0,119000.0,117000.0,119750.0,119750.0,119900.0,119900.0,124900.0,124900.0,129900.0,129900.0,134800.0,129950.0,129900.0,125000.0,124900.0,123250.0,124900.0,125000.0,129900.0,129900.0,129900.0,129900.0,129900.0,134999.5,134900.0,130000.0,129900.0,127000.0,125500.0,129900.0,134500.0,139900.0,139900.0,139900.0,139900.0,139700.0,137200.0,139900.0,134500.0,129900.0,139900.0,144900.0,145000.0,151000.0,149999.0,154900.0,154900.0,154900.0,155000.0,154900.0,154900.0,154900.0,154900.0,155900.0,164900.0,167000.0,170000.0,175000.0,176450.0,174900.0,175000.0,169900.0,169900.0,169900.0,170000.0,175000.0,179000.0,179900.0,185000.0,185000.0,185000.0,189000.0
Jefferson ,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900.0,189000.0,189500.0,199400.0,199900.0,199000.0,194000.0,199000.0,204950.0,214900.0,214000.0,215450.0,219900.0,229000.0,219900.0,219900.0,219900.0,210000.0,209900.0,219900.0,229900.0,239900.0,239450.0,238900.0,235000.0,239900.0,235000.0
Wayne ,WV,112000.0,114950.0,124900.0,125000.0,112450.0,112500.0,100000.0,100000.0,102000.0,95000.0,89700.0,89900.0,85000.0,84950.0,95000.0,99900.0,107250.0,110000.0,110000.0,109950.0,115000.0,129950.0,127500.0,119950.0,119900.0,119900.0,117000.0,115000.0,130000.0,129500.0,127450.0,135000.0,129500.0,136250.0,142950.0,132450.0,124000.0,125000.0,124500.0,120000.0,126000.0,128000.0,119950.0,119900.0,125000.0,125000.0,128900.0,126900.0,125000.0,122000.0,122500.0,115000.0,119000.0,125200.0,118500.0,115000.0,114500.0,112000.0,111000.0,122750.0,122750.0,121250.0,112000.0,115000.0,115000.0,119000.0,119900.0,125000.0,125000.0,124950.0,125000.0,125000.0,124900.0,124900.0,121250.0,119850.0,119850.0,113950.0,99900.0,102750.0,98750.0,93900.0,99000.0,99000.0,99000.0,99900.0,108250.0,115000.0,118400.0,118950.0,119900.0,112000.0,110000.0,109500.0,109000.0,107000.0,106500.0,105000.0,108500.0,108500.0,107950.0,113811.0,112722.0,110000.0,110000.0,114900.0,115000.0,108500.0,115000.0,115000.0,110000.0,119900.0,110000.0,110000.0,99900.0,110000.0,109500.0
Ohio ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000.0,154750.0,144250.0,151250.0,139000.0,127000.0,127000.0,125000.0,140000.0,158000.0,159000.0,159450.0,145000.0,145000.0,145000.0,129900.0,138250.0,144950.0,149500.0,149900.0,164900.0,170950.0,162450.0,139900.0,139900.0,132450.0,129900.0,129900.0,123950.0,129250.0,135000.0,139900.0,140000.0,139900.0,134900.0,138750.0,139000.0,139450.0,138750.0,140000.0,139900.0,136750.0,140000.0,144500.0,139950.0,142450.0,144950.0,139000.0
Marshall ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119596.0,105000.0,117900.0,114900.0,115000.0,109000.0,109000.0,108250.0,99700.0,109900.0,107500.0,109900.0,115000.0,119000.0,119000.0,119500.0,115500.0,114950.0,117900.0,115000.0,115000.0,110000.0,110000.0,110000.0,115000.0,115000.0,115000.0,115000.0
Roane ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900.0,139000.0,139000.0,130000.0,139000.0,137000.0,124900.0,119900.0,119900.0,114950.0,116500.0,110000.0,99950.0,112450.0,112450.0,109250.0,122450.0,119000.0,129900.0,134500.0,129000.0,129000.0,124900.0,129950.0,125000.0,109000.0,120000.0,115000.0,105500.0
Fayette ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121250.0,119950.0,110000.0,103900.0,99950.0,99500.0,99000.0,94900.0,95000.0,95000.0,93950.0,108450.0,99000.0,95000.0,95000.0,98337.5,99900.0,99900.0,90000.0,95000.0,94400.0,104450.0,97000.0,105000.0,114750.0,113900.0,109000.0,109500.0,105000.0,108000.0,99900.0,97450.0,99000.0,105000.0,114900.0,99950.0,99000.0,99900.0,99900.0,99000.0,97750.0,99250.0,99900.0,92000.0,84900.0,89900.0,89900.0,89950.0,89900.0,92000.0,91879.0,96000.0,92000.0,91429.0,89000.0,88990.0,90000.0,94900.0,93081.0,94950.0,95000.0,90000.0,96700.0,94900.0
Raleigh ,WV,157450.0,150000.0,148000.0,147950.0,145000.0,142900.0,143000.0,149000.0,139900.0,139900.0,139900.0,139900.0,139000.0,134900.0,140500.0,140000.0,145000.0,155000.0,149700.0,145000.0,149250.0,149900.0,139900.0,137500.0,137500.0,139900.0,139900.0,149000.0,149900.0,149900.0,145900.0,139900.0,143200.0,141750.0,141000.0,139900.0,143450.0,149000.0,148800.0,145000.0,137500.0,139000.0,144900.0,149900.0,144750.0,144750.0,139250.0,139900.0,140000.0,149900.0,139000.0,150000.0,158950.0,159900.0,154500.0,154900.0,154250.0,155000.0,149900.0,149000.0,145000.0,143900.0,149900.0,155000.0,162900.0,163500.0,162950.0,159900.0,157500.0,155000.0,149900.0,149900.0,139900.0,145000.0,146000.0,149700.0,149000.0,149900.0,149900.0,149500.0,147000.0,139900.0,143000.0,139900.0,139000.0,139900.0,139900.0,144500.0,142700.0,149000.0,145900.0,142250.0,142000.0,139500.0,135045.0,134000.0,129000.0,126750.0,128950.0,129900.0,135000.0,135000.0,131250.0,129900.0,129900.0,129900.0,129900.0,129250.0,123250.0,127450.0,129900.0,134500.0,145500.0,143000.0,145000.0,144700.0,144500.0
Grant ,WV,,,,,,,,,147600.0,147450.0,149900.0,149950.0,147450.0,143750.0,143750.0,149900.0,143750.0,145000.0,141200.0,145000.0,142450.0,150000.0,164900.0,169900.0,164900.0,164900.0,149900.0,149900.0,132450.0,149950.0,151000.0,149500.0,157900.0,153500.0,156450.0,160000.0,150000.0,149750.0,150000.0,149500.0,140000.0,139950.0,142450.0,140000.0,142450.0,164950.0,152400.0,165000.0,159900.0,175000.0,179000.0,177000.0,174450.0,169000.0,169900.0,159000.0,169900.0,173000.0,182500.0,179000.0,171450.0,169900.0,169900.0,165950.0,169900.0,163450.0,148500.0,144500.0,144000.0,146500.0,149000.0,149000.0,149000.0,152000.0,145000.0,149000.0,151000.0,155900.0,153500.0,152500.0,150000.0,150000.0,149000.0,149000.0,150000.0,159700.0,154750.0,164900.0,175000.0,180000.0,195000.0,184900.0,172500.0,179900.0,183200.0,167900.0,177450.0,165000.0,149900.0,167000.0,162450.0,149000.0,174900.0,171750.0,174900.0,184450.0,177400.0,169450.0,172400.0,179900.0,174900.0,174950.0,177450.0,174900.0,165000.0,166450.0,164450.0
Lewis ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,128700.0,123900.0,134950.0,147000.0,145000.0,149700.0,155500.0,155500.0,157000.0,156250.0,149900.0,142450.0,145000.0,147500.0,129000.0,126000.0,120000.0,120000.0,139000.0,145000.0,132000.0,125000.0,122500.0,125000.0,129000.0,137000.0,130000.0,142900.0,139500.0,142900.0,139900.0,136000.0,132000.0,134000.0,136000.0,139700.0,129900.0,125000.0,137450.0,139500.0,139900.0,149900.0,139900.0,139700.0,125000.0,125000.0,137400.0,134500.0,134750.0,139000.0,139000.0,138750.0,134700.0,139900.0,129900.0,134500.0,134650.0,137950.0,136400.0,143000.0,143000.0,146000.0,139900.0,149000.0,155000.0,154950.0,155000.0,149900.0,145000.0,130950.0,140000.0,137000.0,142250.0,142500.0,144900.0,166700.0,147500.0,154900.0,150000.0,148450.0,135000.0,135000.0,139900.0,142500.0,149400.0,148900.0,149900.0,150400.0,165000.0,165000.0,170000.0,160000.0
Mingo ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000.0,92500.0,99500.0,94500.0,99000.0,87000.0,99000.0,94250.0,87500.0,93000.0,80000.0,79495.0,80000.0,75400.0,80000.0,78000.0,74900.0,75400.0,78000.0,79000.0,79000.0,79000.0,79000.0,79000.0,85000.0
Mason ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000.0,115999.0,118900.0,119500.0,118900.0,100000.0,98500.0,99700.0,105000.0,106000.0,104500.0,101750.0,98000.0,105000.0,102250.0,99500.0,99500.0,99000.0,96200.0,94500.0,99450.0,98500.0,103750.0,103500.0,99500.0,99450.0,104500.0,98750.0,99900.0,117749.5,119900.0,119900.0,119700.0,119500.0,120000.0,116000.0,115000.0,102000.0,99250.0,97500.0,98750.0,92625.0,92562.5,92812.5,92500.0,95000.0,99700.0,110000.0,107000.0,93500.0,92750.0,97500.0,105950.0,98250.0,99000.0,103450.0,109900.0,108000.0,98500.0,99000.0,99000.0,102425.0,98250.0,102200.0,116972.0,119500.0,115000.0,119500.0,125000.0,125000.0,119500.0
Putnam ,WV,189900.0,189900.0,189900.0,189900.0,189900.0,189900.0,197950.0,197900.0,209900.0,209900.0,209900.0,199900.0,199900.0,196450.0,199900.0,199900.0,203945.0,209000.0,209950.0,208900.0,214900.0,208900.0,199999.0,199900.0,198450.0,189900.0,199000.0,199828.5,199900.0,212500.0,212500.0,209900.0,219450.0,210000.0,209000.0,199000.0,199900.0,199900.0,199900.0,195600.0,194900.0,196500.0,195000.0,196500.0,199900.0,194900.0,190000.0,189999.5,199000.0,197500.0,211950.0,209950.0,209700.0,222900.0,219900.0,218400.0,219950.0,219000.0,219950.0,219900.0,215000.0,223000.0,219900.0,209900.0,190000.0,187250.0,205000.0,209900.0,198000.0,195000.0,199000.0,195450.0,190000.0,199000.0,214900.0,219900.0,224753.0,219900.0,218900.0,219900.0,219900.0,219900.0,219900.0,232500.0,229900.0,239777.0,237000.0,239900.0,239900.0,229900.0,224900.0,219900.0,219900.0,225000.0,219900.0,225000.0,222000.0,224900.0,224900.0,225000.0,229700.0,229000.0,229900.0,229000.0,231500.0,225000.0,224900.0,224900.0,225000.0,224900.0,225000.0,224900.0,226000.0,229900.0,235000.0,234950.0,229000.0
Monroe ,WV,,,,,,175000.0,179450.0,195000.0,195000.0,202499.5,195000.0,195000.0,195000.0,187450.0,169450.0,164450.0,159000.0,151999.0,155499.5,151999.0,149999.0,158700.0,158950.0,158900.0,149000.0,133000.0,133000.0,137500.0,137500.0,129900.0,129900.0,125000.0,129250.0,129900.0,125000.0,129900.0,129250.0,147250.0,159500.0,159500.0,143750.0,149900.0,147000.0,143950.0,148500.0,139900.0,139900.0,135000.0,138750.0,139900.0,159900.0,166000.0,167000.0,167000.0,168000.0,165900.0,163950.0,159900.0,139950.0,140000.0,139000.0,140000.0,147000.0,149900.0,139900.0,139900.0,139000.0,139000.0,138900.0,140000.0,142500.0,149000.0,134500.0,149000.0,138950.0,137450.0,134500.0,139900.0,136000.0,148250.0,131200.0,142500.0,139900.0,149250.0,149950.0,136000.0,140000.0,134750.0,132500.0,139700.0,139500.0,139950.0,144900.0,145000.0,145000.0,135000.0,145000.0,145000.0,139500.0,130000.0,139500.0,124600.0,129000.0,130000.0,124900.0,124900.0,124950.0,129000.0,129900.0,145000.0,145450.0,130000.0,145000.0,139999.5,139999.5,145000.0,153000.0
Marion ,WV,120000.0,122000.0,120000.0,124900.0,121700.0,121900.0,121900.0,119900.0,119900.0,117500.0,117500.0,119900.0,115000.0,116250.0,118900.0,119000.0,119450.0,122250.0,128500.0,126900.0,129900.0,125000.0,123000.0,115000.0,106500.0,110000.0,115000.0,119900.0,119000.0,122500.0,120000.0,119500.0,119000.0,118500.0,110000.0,110000.0,110000.0,115000.0,116900.0,115000.0,115000.0,115000.0,119900.0,124450.0,115000.0,116950.0,115000.0,109995.0,110000.0,114900.0,119900.0,119950.0,129000.0,125000.0,125000.0,124900.0,124900.0,124900.0,124500.0,124000.0,122000.0,124500.0,124250.0,129000.0,129900.0,135900.0,135250.0,135000.0,135000.0,138350.0,139900.0,135300.0,129000.0,126750.0,135000.0,129950.0,135000.0,135000.0,135800.0,139000.0,136250.0,137700.0,136900.0,134900.0,131000.0,134500.0,138000.0,139000.0,139900.0,139900.0,148950.0,140000.0,139900.0,139700.0,139900.0,137500.0,129950.0,139900.0,139900.0,139700.0,144800.0,145000.0,149000.0,139800.0,139900.0,129850.0,126950.0,133500.0,143900.0,148750.0,148750.0,149000.0,149950.0,151999.5,154000.0,159700.0,159900.0
Mineral ,WV,,,,,,,,,,,,,,,,127250.0,132900.0,141400.0,154750.0,166200.0,155000.0,149000.0,139900.0,139900.0,145000.0,140000.0,145000.0,139900.0,144900.0,139900.0,139900.0,139900.0,138450.0,132900.0,133900.0,134950.0,135000.0,135000.0,139900.0,137900.0,142500.0,149900.0,149900.0,149900.0,135000.0,134999.0,130950.0,146900.0,139900.0,146900.0,158175.0,149900.0,155000.0,149900.0,149900.0,150000.0,139500.0,138000.0,135000.0,133600.0,135000.0,135000.0,139900.0,138997.5,139000.0,139500.0,132500.0,135000.0,135000.0,135000.0,138750.0,135000.0,137000.0,137450.0,139900.0,149250.0,145000.0,149500.0,149000.0,149250.0,145000.0,139000.0,134950.0,134900.0,130950.0,132000.0,129900.0,138450.0,135000.0,134950.0,139200.0,137750.0,134950.0,135000.0,135300.0,138000.0,139900.0,143000.0,132900.0,135000.0,136500.0,137700.0,137450.0,139450.0,138900.0,135000.0,139900.0,139900.0,139000.0,133850.0,139000.0,139900.0,142500.0,149900.0,154900.0,154900.0,154900.0
Pocahontas ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149500.0,150000.0,150000.0,149250.0,145000.0,139450.0,126000.0,134900.0,144450.0,134900.0,145000.0,148950.0,139000.0,139450.0,139900.0,130000.0,130950.0,124950.0,129450.0,126000.0,120000.0,120000.0,124950.0,124000.0,118950.0,118900.0,119950.0,119000.0,114300.0,114750.0,115000.0,118500.0,118500.0,118000.0,115000.0,115000.0,115000.0,110000.0,115000.0,114900.0,109000.0,109000.0,108500.0,114800.0,117500.0,114900.0,115000.0,116700.0,116700.0,124500.0,123250.0,129000.0,125000.0,124700.0,124900.0,120000.0,120000.0,120000.0,119900.0,120500.0,120000.0,116750.0,116750.0,109000.0,115000.0,120000.0,120000.0,120000.0,122854.0,127900.0,126450.0,129000.0,129900.0,139900.0,139900.0,149950.0,149000.0,139900.0,145000.0,149450.0,139900.0,139900.0,139000.0,135900.0,139000.0
Wetzel ,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111250.0,108000.0,114900.0,114950.0,112500.0,99900.0,99900.0,99900.0,116950.0,118900.0,124900.0,127450.0,145900.0,138900.0,138950.0,129950.0,129900.0,134950.0
Greenbrier ,WV,160000.0,162200.0,159900.0,158000.0,154500.0,149900.0,149900.0,149900.0,152000.0,155000.0,149900.0,149900.0,148750.0,142000.0,149900.0,149000.0,154900.0,154900.0,149900.0,149900.0,142900.0,149900.0,149950.0,165000.0,172999.0,167900.0,174900.0,172999.0,169450.0,174900.0,157000.0,159900.0,165000.0,164750.0,164700.0,172500.0,185000.0,185000.0,189900.0,189250.0,184250.0,189900.0,195400.0,189000.0,185000.0,180000.0,179900.0,170000.0,185000.0,179900.0,195000.0,199900.0,190000.0,189200.0,189900.0,179000.0,178000.0,170000.0,169900.0,179000.0,164949.5,169900.0,169900.0,179900.0,189000.0,192450.0,189450.0,189900.0,184450.0,187950.0,189900.0,189000.0,189000.0,186450.0,185000.0,182250.0,189900.0,189000.0,198500.0,199900.0,199900.0,202499.5,203000.0,199999.0,190000.0,189000.0,192500.0,189999.5,209000.0,215000.0,189900.0,189900.0,189450.0,185000.0,189900.0,189450.0,191700.0,194250.0,190749.5,199000.0,225000.0,218000.0,218500.0,199900.0,189450.0,191950.0,194000.0,194500.0,182000.0,184000.0,189000.0,194500.0,185000.0,198000.0,199000.0,186500.0,185000.0
Jackson ,WV,,,,,,,,,,,,,,,,,,,,,,,149900.0,155000.0,155000.0,139900.0,139950.0,136950.0,134500.0,134700.0,132000.0,129900.0,134500.0,141000.0,149900.0,154500.0,149900.0,146800.0,142400.0,152950.0,154900.0,145950.0,143000.0,132000.0,137500.0,134900.0,119900.0,119900.0,119900.0,119900.0,139000.0,134950.0,137000.0,139900.0,149900.0,159900.0,151400.0,152900.0,164500.0,159900.0,144500.0,160950.0,164450.0,152500.0,149900.0,149000.0,149250.0,140000.0,145000.0,148000.0,149450.0,152000.0,155000.0,158450.0,139900.0,131700.0,140000.0,149900.0,147450.0,145000.0,129900.0,139500.0,149900.0,147450.0,129900.0,123000.0,133000.0,149900.0,166950.0,152500.0,155000.0,139000.0,135000.0,139900.0,137450.0,139450.0,139900.0,142200.0,139900.0,145000.0,155000.0,149450.0,165000.0,162200.0,162950.0,164450.0,169450.0,159900.0,159900.0,159900.0,155900.0,159900.0,164900.0,159900.0,154900.0,159900.0,159900.0
Cabell ,WV,132000.0,129900.0,139000.0,139900.0,139000.0,139000.0,134900.0,129900.0,128500.0,127860.0,129000.0,119000.0,119000.0,124900.0,130000.0,129900.0,135000.0,131450.0,129000.0,124250.0,123500.0,124900.0,125000.0,125000.0,124900.0,124900.0,124900.0,124700.0,119000.0,119900.0,123500.0,129000.0,124900.0,123500.0,127750.0,125000.0,125000.0,129900.0,132500.0,132000.0,135000.0,134900.0,129900.0,129900.0,129900.0,129999.0,130000.0,129700.0,133450.0,134900.0,137000.0,138250.0,147500.0,142500.0,141000.0,142000.0,139250.0,137500.0,139000.0,139450.0,135000.0,135000.0,134900.0,136900.0,139500.0,137500.0,132000.0,132250.0,133250.0,138000.0,139900.0,142500.0,138749.5,137500.0,138500.0,139950.0,144900.0,139950.0,134900.0,129900.0,129900.0,128250.0,128999.0,126900.0,129900.0,126900.0,129450.0,129900.0,129900.0,129900.0,129900.0,124900.0,124900.0,119999.5,119000.0,119000.0,126500.0,120000.0,124949.5,129000.0,129900.0,129900.0,129900.0,128000.0,131250.0,129900.0,125000.0,125000.0,128500.0,128900.0,129900.0,129900.0,130000.0,129900.0,133500.0,130999.5,132400.0
